ID,Is_Lead
5NTYJJDV,0.06899795561550798
2M4VPY4V,0.09002310447971654
KAHP9XLF,0.09541870021471614
YRLEWZFQ,0.1587027887952533
JZWVLXHJ,0.17802115298648816
JZZSXUKT,0.2827920433622566
93RURE2J,0.8894635758414977
4RNB6FDV,0.26821522386485597
27E7HMMG,0.08351459242898489
2QEFQQWN,0.0449552515153158
DDTCD2XI,0.10703475880552836
VGVEYSEG,0.8395511037583857
WCXVE7RK,0.05077010608845929
RTN4R3UE,0.038287928266636476
K2PVS4RB,0.05053910278925859
Q36J686Z,0.10135970460920492
NWKHMEOF,0.14171857687603018
PVJYQQGT,0.2852627208343079
GPUMRNWC,0.05250952165144758
LXHCDSVH,0.15567377469674917
BNIUPSVK,0.07767985170382855
FW3QI3WW,0.07527037878270766
IEEUGXMY,0.8588312736472925
FVVXDLBO,0.05635191579593641
UC2JJB6Y,0.07693745694807072
3WPAHP52,0.4748399847593079
HDTCJJOE,0.5399423316109085
UCSB9GKK,0.07011009093193729
HANBFYTH,0.1107481037536735
FLUU2HNV,0.05297325087869678
64PIYWDJ,0.20837739873055044
9AHNH8ZX,0.8602147482514352
KLHUI2SE,0.042790770692389735
YRHYUJFW,0.8339217707928578
G5RWWH7F,0.1801214783457205
SCBT9BAX,0.01874854172776119
UGZGLVNB,0.2627769983194284
2RRNUFBV,0.8435373000847196
B6O59TEY,0.4606709477726534
CYHRRYH6,0.050760961544294846
GGYZVHWU,0.07395152681035458
K6AM97RN,0.0729810551432599
ATM5JQYM,0.05461987331705634
7GYZSGWA,0.05083500520413663
DFWUDQCR,0.16701858987922005
E2Z98CR3,0.833839247918018
GD9KTSLY,0.05341892982363624
2AMRA4OD,0.09291760828045827
CFHZ3ZE6,0.4838743213548049
BOMLVM5K,0.055336301835720046
OBBEGBSY,0.4522029423293677
FJEHOK8W,0.039650024687978125
3GMAEVPJ,0.10214947210370261
WAVDLUTH,0.05332737807035074
6EN8GZX6,0.09853469144874327
VXGA3GKB,0.15969832721688332
U4MZ3U8C,0.47012220807999827
GU4RDP8S,0.8494281053107579
N3TPNHCD,0.09159048602725045
JRRHWQC8,0.6277669551418787
NZ5GBHZK,0.04254972041538001
LCUC2LAJ,0.833434688338819
DJDSU9D2,0.9846362598798515
647K6DBR,0.07590524987701847
7NFXVESK,0.07282009647448494
EWUWF25N,0.05330917719981025
7QKYPLA8,0.055956086519176544
XQVXWBNO,0.05684797705837598
CNWH4MVA,0.053643381702990864
AFJUJFQD,0.0780780763604664
QKMFDX9H,0.16666108837362675
YYMB5QBY,0.0718240836813196
IRY3SEX7,0.2267501589894338
CUAUZJH8,0.18073445574026645
JYFUYQF5,0.3256179059762638
I4NYEDFE,0.5163990964031095
M3RSPRGQ,0.14120859068293704
JIL3KWQN,0.13326401505838537
X4B5ZBWU,0.13488668643811658
AHYTHHSE,0.052701305591761324
E7EHQEQK,0.35047287670063815
FAMHAVN3,0.8400429705902929
CCGKCTR6,0.06275706740580406
6DTSELRV,0.05686093066290547
LU8X3G6O,0.2749200993284058
NPFDAUJY,0.05036706660407992
DR9PXCFU,0.023175225446743213
SHVZMWBV,0.05520932978193003
8TGXGZHX,0.22473600309629566
IKRSHJFW,0.17154120440974263
TYKRZDCP,0.4783970712510491
9IDA3L7P,0.10429637700671865
ASOWCMDB,0.05446014346736133
KZ5J2JGC,0.8451198594695704
D5UCFKTV,0.054659179012039566
2N8FFP7W,0.041425686880395766
SA36MTFS,0.03213952011745198
8UDMURUH,0.11498066010918118
7VSQV6QN,0.1522400348165553
IFUG9NC5,0.051043587170759346
EQXDLQRG,0.18068697700179606
JAR8YY9J,0.08203099737489092
BS4TAF6M,0.05256598849572873
WQJ9SPT9,0.775358697924198
7QHT4ON2,0.0501345175214696
FNGPQN7B,0.12434823341745048
DDOMDZRU,0.6022606343980977
QYR9HXHP,0.21831762525526272
S4NGXFXY,0.017721058326293726
NOJ2KSCC,0.8165034210805459
ZD2JRUNB,0.4349219152705461
GZIPTSNN,0.04594643992817876
LCFYUVE9,0.8414616145132577
PPANVU9W,0.052307160576974196
DRPV9STB,0.0768671658532448
AFSPF3WZ,0.9982093193314598
GPXEUNND,0.8417230964684518
NSADMDSM,0.055058864228659146
CKWJU8RQ,0.5084304256075004
F7MNZSSU,0.051417835062967404
BDGVMPZY,0.5448004770500593
IA3MSRTR,0.08260206323855085
JD3WTPMG,0.2826887071229471
QT6DF6EW,0.8110769091729799
NVDEMCZ2,0.05330347879838279
9B6UTJVT,0.06664593496761938
U6QYES9J,0.018282409866373344
DZQPDSPS,0.15128414290474812
CRGXVSBF,0.8765806851716667
XIHJYS2V,0.6036148889597064
7X2MC5GZ,0.845488736693972
ZBDVXTM5,0.057287961838031
UUBQPBR5,0.06889696416768624
CUMZFBTD,0.09651192139932248
E7QXYSQN,0.02208188458567342
6UQAJP48,0.09251939123436226
QHWB768Y,0.055701419651207694
R6RXMXOJ,0.1763140654613796
WXQGZG5K,0.03554394789730855
GCUFKLHG,0.06522590218490935
SJX4372M,0.05270518011788042
VGEAMUZZ,0.097401170162815
ZWDXVKDF,0.8359243756191237
WGMRCYLR,0.05520469867133116
SI43K5CY,0.10391691454583062
DSNBS2RS,0.1663988511760719
XIMZCKSR,0.372349024108416
VEW9FXHT,0.017475378086421963
JZJHDDDJ,0.41536250373142325
4TYUR5HA,0.4287782144084519
UHCDFDRX,0.19879911189986035
E5QMOFUM,0.10548406305409562
PSNVWDZH,0.06084390797403223
5IQSWONG,0.06408239614378515
CEAZEPY4,0.9988094799158307
2TNRJXRX,0.03173915300237088
BFROCARA,0.05138868867463147
GRTJMRKM,0.015539714599209935
6EDAM4EU,0.08074544469676312
NRDB58KL,0.05186746132288266
TCPJCWZR,0.03852877127167703
KG8LD2BE,0.03257088323400116
FHZ3XFDV,0.12689963940212243
NZKCSDZ4,0.21766614323049674
6DG6KJG4,0.053782695189705285
BVPKDUNU,0.29727735958485413
APR4PQ6X,0.043394190404656474
HPWS8YFG,0.11661286891173318
VRPBGTPU,0.05707417614906393
XBCSX7G7,0.03294689445138811
KEH3G8UA,0.15806669384634847
WXNAVFLT,0.04977826344167159
8J8NJ7M6,0.09371328623180883
D4UW7Y85,0.05505025043209258
SZRESXN7,0.051608940039204784
UUQSXK5T,0.053552755001355784
GPMUKOVY,0.35926515949364524
6FYOKAZ5,0.17559653675931786
ENUB4N9S,0.1794316129987146
KERBCSGE,0.9986541980778821
7HTA4C6J,0.8114582734674662
4BTVMT6W,0.050020058696390736
MR3J9USD,0.2752999364273629
7S83FNQW,0.5818839931364129
MSOKLC7S,0.023975085708300207
GFMNATHU,0.04530469146327924
NG4ABA6H,0.9740692989829881
3GFHRAQY,0.2837157212082776
BCSGZZPE,0.13489623411203056
PQ9MCGZC,0.0833209215710221
K7N596CG,0.05106061808964268
8RUL6JEE,0.07180521338898445
CVOFJRMP,0.05672751856446187
B4FQX4HG,0.044924958492988755
W7HAQKDV,0.05951146898753957
8C5PKJ7G,0.05461480136764594
E4GQJZSQ,0.04576135834191774
UENREGNV,0.8439715106405515
CC4LYHEW,0.8508045279218706
GDKGLTBT,0.05800300528956295
G3ER8CGX,0.05682257082025422
ZG4KT59X,0.023459824681619484
LW93KJMZ,0.4759346669383206
9AR5FBSQ,0.4633403919617871
FHLWDMRV,0.10183558070755978
EON5DCWD,0.9933908843788174
J8UXTMYV,0.258650028387965
IXBW5HZH,0.05108853053432259
LDHQB458,0.0524044995363931
GNHTIKF3,0.04715404972123256
8NO22KTE,0.022980645631595194
SGJFSSJK,0.17583081261252234
TD8D3NDD,0.06531415277066262
8RQ27JGU,0.8515927880561902
A8GKBMBO,0.796765715721938
ODVMNUDE,0.5310605132590066
EA5CRL7L,0.04870164394671455
6UI7RPCH,0.30994737616815676
7BJYM94L,0.05460349465211676
X3PZJF7F,0.4471930149918346
YCSSMPV7,0.48204765950074924
4EV9VXL8,0.5029429655975871
IPNJFQTY,0.20108749308083204
XPWNJRJC,0.03172333949117682
3WHNSBRB,0.1779669537604289
U245YKM8,0.04965586388503087
68EFFKBB,0.8333929975282609
NEUII7AB,0.9923772292951716
F7CSLYWT,0.053880863195267234
5EOMOZHG,0.1624237116063863
6CYUTUFN,0.39576148862355653
K7YUC8LF,0.2658766749759658
LSMCXMXA,0.04867562820180474
AALPBPBP,0.047983931842469914
ZPX6VOH2,0.06756111079011629
CDBFWQGM,0.11499248821042886
JUQ76NJV,0.7768141430533047
QHE7UULR,0.051241996183648164
JRMNMZJA,0.06029334351610166
GZ4EZZFX,0.13756512139816077
9L9JFIAR,0.4901531152019527
GTOE4RN4,0.1688188094357844
CUYE7ST4,0.30704903526753624
FFM6DHEA,0.8490392696273575
5XUK7XLZ,0.45738093343804404
4HTGJEEZ,0.05443400007540244
RWYBAMRG,0.1196657631094717
RQZGBGGN,0.8485990382062487
ITVSUTU9,0.24365321856129907
6UMDX7NQ,0.44384140073338424
4IVKAFYY,0.5036216105762871
ZKYOSQEU,0.5204009115988814
9JYXIDL4,0.9955237537509164
XNURWQBT,0.05493167416865344
HVNIJFQC,0.04660225897446702
CGGVBJKZ,0.9906530676867743
JO9DV3NY,0.8718348064082428
EYENUQR9,0.3616954252999079
FPU4ZI8H,0.07105013656819434
2MALVTY4,0.07448003847559334
QN4REV7D,0.048494897677055004
27F5ZEQA,0.07730355421966698
MKJUE4K2,0.07774052586218923
4ECWF4DN,0.05269197849113739
KWBJAQMY,0.04658552302806805
3YAW8OEY,0.11746970653944863
ZHHFH7H9,0.8816147903305448
BO2822VM,0.0979272513723587
NQZUPVUA,0.04351899823335965
MUT2PZ7T,0.4096188871792708
2MFKPCPS,0.8465917120758497
4RLVOVMJ,0.6136324369111428
JISGN7XF,0.051879322012379075
NNOFHDAC,0.05336192007891539
ODE23CPW,0.01958232329695712
ZNTYNFME,0.2390396045028784
NQM48VKU,0.09864825716812793
DGVBCYY7,0.04574336045095743
9F38NUKC,0.16622850024598051
3Z7KCIZS,0.03156501270959587
ERAX3STD,0.05995030273506559
N9TCDYYG,0.04110755235572052
R4UMWUZK,0.07851803222250128
CPERTJBJ,0.0969420243319141
4XK5BMA9,0.04837199891055932
2PKDM5B2,0.041975450756553886
SW5GTHZN,0.3889494185328376
ATJAEQCJ,0.0980132696487881
NHNXBSFY,0.15583137429052352
NRGYTYZJ,0.037247740197717406
UZNABWAT,0.054082626661257516
CVP3VZN5,0.06344287413610875
JEAYZXKC,0.05204899077026759
87LFEVTZ,0.33391890705644517
N7ZEJ2CQ,0.05488724563178061
AQT3ADAP,0.048792030866165265
WC8ROKF8,0.0534283509760025
D9HWEXEV,0.08001185013832425
MMHWGZCN,0.05450619664331942
YKCAQFHU,0.28265320517197634
NDPFBA9X,0.4053119510822709
3T6C7AEA,0.24817005890842067
GZWB38J9,0.05277538254311238
OFTXYNYQ,0.05444073340399762
QYZQIXBJ,0.5354514032601569
N7PJT5HO,0.060626314920472796
JP2PNX9X,0.1894339981215007
N3FUZDIH,0.05255622006918164
UXKAVBLS,0.021723714741475404
G24JWDKS,0.040502143860765116
HQOKKQVX,0.18422959772429837
HTXFVZZG,0.05676110860461025
3TJKVA4J,0.04229629122287564
CRGS7FPX,0.038311096533337564
BTRJTMR3,0.08476497716136212
ERLPQML7,0.0235029014291483
9FDFXYAW,0.4790746179217607
MEEKFDZZ,0.058300663007418325
ZGY8ETLW,0.26091887076237463
AXVUJHT9,0.04170500554570947
35ILRW7D,0.4722159763794482
DR2U5JQX,0.0699649938153125
WHZ7CEY6,0.2809403561740213
UCPMS2KF,0.05319607118834474
HB6MJHDN,0.26169036832153847
7NWFPJ2X,0.12692157696042747
4QXD6K4K,0.1795645180518593
D6H3RTAZ,0.11505811812927948
L67WSXUY,0.07378159290438145
IXHVY78L,0.08161271126007097
H6KE88O6,0.3547866788976909
EAPKN7G8,0.9986752457783429
GQXJSFJE,0.15929424778270082
BVHSRABV,0.059948323634628695
DUY76GFX,0.16848623466159998
O7H9KPSD,0.3967859204715318
6EDBA5AN,0.07577047544418597
V24CAXFM,0.07391971147494679
SERPSAWP,0.02431692942512779
H47QYY5K,0.06921555489976178
5TYQNFPE,0.37974549786640066
HGDB7KMR,0.48977131163453397
DWH8Q2S3,0.2109144573778992
USNBQZAK,0.052511126458835364
I89VR4AB,0.07415772367156569
ATZVVXWJ,0.5061564330019537
HOKP6ZTS,0.06544272065116598
ZDKT2SSW,0.05389712851357162
DK5HJYQE,0.038057753878537104
ABKW7FGW,0.08541735114931553
BCSW3W7T,0.05276538684959743
6T4VNEWD,0.5901282614657829
XBALBNYB,0.3043012607279978
NWMJR3W5,0.05687666012727803
Q5BJ4ULE,0.05412544993970422
DOFSPEWD,0.8375641794023675
ANX8FUBJ,0.051974989854210646
KPR67SVO,0.022755413479268165
44EV7IJE,0.0498987470782922
VZEK4IOK,0.491332869871382
CZMKWRQN,0.05532739902802265
VGQUQLXT,0.1726274141784769
MS6GASNJ,0.03119169501283747
4ENG9TKV,0.8017333843104755
UHRRWLGR,0.0626441134307702
APFSHZYP,0.055043550862145234
M7MURWXC,0.43417783079634537
3EOATQBT,0.055827609210250484
MDZG7EZX,0.05743129512591911
QZ6LSSTB,0.06212983032564867
Y7EEZYYS,0.8948325882107013
RYKLU6HL,0.054938318859091395
CWQ8OAQ8,0.05089693008068367
WSFUNE28,0.8341145316891779
9PFQKPRB,0.057237724442936615
MCLXWKBC,0.0463452453592241
NWDXDZEN,0.3079714190731824
EBLDBRDR,0.19058750223548634
CJRW5JYT,0.22063728058458384
CMMKRNUZ,0.18057567897234492
EATPTPY3,0.051786029837587594
J5AGUF6Q,0.07471548986040633
8WYO2BBG,0.34367981636313427
9EPXIMZB,0.04256345494674673
UZERUG9W,0.09875075174200601
QEQ79QUC,0.06608742496010392
ZNHVE7QZ,0.12510052450959966
PU3J43GY,0.8424454239071553
HWDBXAUK,0.051241996183648164
W74BHIAD,0.07360823625233996
MGLDAPOA,0.055215511782645416
BYFCPDX5,0.10112744889071315
S2QDUDEJ,0.9896775938332942
HBYRWBWL,0.022682599750523905
8CIAWHWZ,0.8591469146645055
ZFYFFXT5,0.11185088016830826
UGIADHRB,0.1246716798808705
JDDGRBSU,0.24160473290424625
NBS2LTYW,0.3152806706083428
DBKM3FRW,0.11265811963161985
GLBHRXKB,0.05057675968217716
9WDPTNCN,0.02105232908151546
NVVVFQ9U,0.8423905868311887
6AT635HW,0.10184774117924734
HPHDI6NN,0.0500285146770888
CPNAGJ95,0.05037600580057833
FY6AFNCK,0.9971757537797408
KWQAVZOE,0.8751065283010535
HGBDE3LM,0.45470135875870277
SYKEB6EV,0.058379069464445536
9BROJWWS,0.413241944700761
CG8DGVAV,0.2351498243792252
H7MT8CNK,0.06535045270870213
GJVVWNKN,0.8576383832158856
FXWTMJDG,0.08840829346068804
OSNGFACM,0.06363314791995132
PBFT55CF,0.9945650544425771
4P8GFHSL,0.04820337817783437
9ZZ4F4XF,0.424198925018239
CN4YERMU,0.8450773170698109
8TUDLTWK,0.14763152803433655
USFZPY7Z,0.02071603640073443
VBJXREA8,0.03329558617990288
9LBNXHQ2,0.1785967070580082
PY6HCDWF,0.051502818586536006
9VJMJR6X,0.0650290260605895
4GAEJIQO,0.047071616288528864
F34SD6YQ,0.06493669213818178
HZ3BZVH6,0.14837334889629153
9WVBAWEY,0.17839387902478251
BPNYRSEH,0.06209986556471782
7OGHEHO3,0.16270521146540018
LRJZMHFT,0.05523782591116144
PCHQW72T,0.4663580393060964
BFJQGRFT,0.4111117927306301
UVJ6UYBF,0.0915415274650443
LRVO7MCH,0.23366737833588735
EAOF4EYO,0.8050794370971605
5HPCBEQQ,0.8974457243391675
8FJBKABE,0.05743129512591911
27J5UDAU,0.04211473406380001
4MAT9RSM,0.8661242282633927
SBDGZSY9,0.8419432826686979
HPYN9M2Z,0.05712057782856618
G7D2BESM,0.7859608161130521
TWN7YQPN,0.04988770150881633
BJRGMNFZ,0.11280338769253173
9HFPJV3S,0.07037981941891401
6WKJAUAG,0.042478833792992256
BZUANVCU,0.20731920711671284
NYWLDSFZ,0.8477454604048398
LTW8JGAZ,0.056703046394924066
IMDQJUTW,0.059072447848337956
AVHZRCH8,0.22934888919093396
LTSDWAVT,0.052825842383790206
9WVKLADB,0.4761836494969243
GXDSQJS2,0.0386541125497395
4IHXKUNA,0.384002036837756
BTYDUQPC,0.058308071651903604
BKCNFM72,0.10874177577348237
UMVSSZ9N,0.05434570961118826
N2STVKOI,0.05563228085740936
ZZJQB3EY,0.5164253804876808
FZJK9GH7,0.07153658039945839
NTIWWNVB,0.03393963034487085
NBCRWUBE,0.16779323769035934
UBPYOBYG,0.07223173282195129
K8RKMGVW,0.5768724529918446
HFTH3NC2,0.034508271557379594
759LCPDE,0.17797192029292574
DYKME2AY,0.8559621896289226
VZHURNZD,0.021746585281531373
EAJJBYHU,0.31566841027315157
T97TKZNT,0.49698347255004227
IXOEQ2YD,0.96728334044102
BWKXTBCF,0.06662553588753607
DNKPRVB3,0.2707535634542496
JQCF2PXG,0.03971477071037013
GIABLCP4,0.05405347933133795
FDIC7S35,0.5951044113437092
5RTNFJEV,0.032712568957421535
OBZ4CU77,0.07250258318793773
XMVX6WEB,0.14604233316777213
MHARJGPA,0.03357508449763491
2QI5GPDU,0.4830108442551976
AE2NBAJ3,0.019860201049876857
MDLANJZG,0.021145502923341396
7TAP99MA,0.18488629998493303
A6AMKR2Z,0.21051721962207018
DX69CFXV,0.06415186731971971
HKCKEKV4,0.2505871546817167
CBNWXPJJ,0.32090340745860424
Z3SJXFCA,0.0948643656419166
RHTCABWR,0.8711940622200747
ILGMVREG,0.2934376125254551
BZK32SSP,0.053913438015631705
25RR4UGE,0.058423123258046154
9ZQFVNWY,0.10266198920409679
FFSTFCAA,0.0819058116165575
MBEDAX9Z,0.07451031947367213
IYERPTUY,0.10860603056776173
SBNMNBJE,0.022072331342725116
CPWDDHBP,0.43043183447704947
EN5EXSVB,0.0344848732276007
EFT7687S,0.06125477128614036
DUPIVFIW,0.05693575131116875
HTVBHNFH,0.0537800757067338
GFTV6AXH,0.053336837306497575
NTNK2ZYN,0.060011466948831145
NZ2MDLPM,0.1365858927973831
UU4ECFQ5,0.863104065019974
FFWGNGVJ,0.050652192203855306
JDQIBLRI,0.05318883197334003
ZAWUVVWA,0.05552194853401073
FC24V4XD,0.19170637923145378
EKTZZYA2,0.06736484485428341
RVRMHDD8,0.04578976852645672
3RASGR5Y,0.19601293411364776
QRBESHHG,0.052501826600165696
MXYLFHSV,0.07273445021190766
TY85POPR,0.08358284791551554
BHXO9INE,0.052650246479714294
S2RKLYZH,0.4698379824523677
98GUQS9R,0.4683408823922742
6VD8FK4Y,0.05398151313916533
FMUHBZHQ,0.05722151138212688
IHQY3US8,0.8207406823934801
VDSNW6DR,0.08089013626257137
JF8E8TCY,0.16116225933758138
EKVBDN5B,0.14744368538238392
LJOYHFHT,0.08850836355552161
8WBDXKKG,0.40490946718008963
LNAASJ6O,0.05325164160058999
HGTW39J8,0.06786311703661975
AMYH3YSJ,0.11586453949066591
QZRPEWE6,0.05174935214949161
9RBSJHBJ,0.30659378835283974
EFZ3ADG9,0.05362816944397694
CMQX6K9J,0.17343042044449763
DBVXEJCR,0.05987667686767355
PLYKWBFR,0.06456682162308537
7QNURUDE,0.06054337558373942
M8TD2YPV,0.26169036832153847
JVJZVKUJ,0.8332929468400642
XVUVCSM8,0.49258367181111246
C9CMNJEH,0.17780197537589174
IQLV6HTY,0.08871247460152
ELG7YZUM,0.046079296920777994
PU9KWVOH,0.48326919739072455
HAYJGRRV,0.05730916729564674
KBKUHSLA,0.09287693462519911
USL6KBDY,0.04702446412692023
ZGLCSKTI,0.06595736412745558
9JQWNRGA,0.11085194428396954
EBVUVT88,0.055425083788342926
9ZU5GNSK,0.1749420730072691
EC7NIRSV,0.05429539323651359
JJ23TDTX,0.06430370086110031
IZWY5RYD,0.0892991405718872
TSYCNH93,0.05683248007954576
QSY6Q77W,0.21443242841372093
TOBSGQ3J,0.20926082053705528
FKGE6YRE,0.43255275323697523
MGAYPPJE,0.05335238668011631
IJRFUH6V,0.16018325218350196
KX9Y3LCV,0.05488024539011161
2ZDDJYHE,0.8394597152598802
NBMLMYQE,0.0573325356025973
E8XWCECR,0.21290748325832426
5FP4HKBU,0.1193355887632638
FUKFFD3F,0.25286017116654447
8BDSMQUY,0.041863104987415856
39T7KUFC,0.06676527483410102
HZSPWI2U,0.48258306286363123
LEJJKOWC,0.04737148379782813
DR5F2HVS,0.8519283821265087
BJA5TRWJ,0.347523341137319
NCVH9WFE,0.08834038376761344
ME3XYUC5,0.8152853714708272
VLCHSDHG,0.04656371454715705
59CV3HQQ,0.1580428264380376
JTAEBBQM,0.04275762425366559
OBHDYLE2,0.22608963509200944
EUEGA65T,0.0492325951853072
MO9XWHWE,0.12751698968085334
K3JSVGHE,0.05661298395756877
JFHAQZQM,0.06710659602050426
22IQJE4I,0.8306433280213196
F57YH86H,0.06414440902318634
BPNYWIPI,0.05944961401704566
FJB78783,0.086803481959634
DIVE6ZUL,0.08049362259766753
YACVPC9M,0.2900879851907771
A3FM9UVE,0.058055838494598194
9NE6ZC2Q,0.10393376388495779
4NHTDBJN,0.12887913302682585
3FH863BT,0.01912417754715642
3UBBVIGN,0.3434442794680467
NNP9TLV2,0.38944760438158454
SA7VUUTE,0.04074608223586384
ROG7ONJG,0.46596431104175745
ICEBXJHF,0.10069417679094943
HFTYHFAZ,0.06572341242571071
EC5IQBEK,0.05565516747059204
VQPXGNJV,0.04386493783784365
BNE8WOYV,0.8566672077515781
MKEXSYJN,0.05600899846003388
B2MY2KQE,0.1280331460331415
GZVND3WE,0.3510553970658706
JZ8ASRBZ,0.9854211641586597
UMQWVVHH,0.846447640783742
MDGISGP7,0.0549197275809659
JMVHKVGP,0.040459851597847714
G5GPWASE,0.5046651570158677
A9H3PMBD,0.047459240037929895
DKEMLQCU,0.8436141084592934
VVPNRFRF,0.886864020606354
AVIBMJNL,0.21697941800213727
3FNEIWTQ,0.047888054198468456
WMQIVFIH,0.08930248379118373
GUSEEXX5,0.24808284681538542
HZBZ7QMH,0.052659285895646696
KMTZWEXS,0.022128282404119643
62AXBXBL,0.0844580501752073
FW6GESXM,0.03310065301606373
A67RATVB,0.051912504615694466
HUWJHKEG,0.058163411988692626
KCHF33KH,0.07696231927162601
CJUKTB4B,0.0800010029356644
FA8NWHGK,0.07730589974906867
6UZE4NSH,0.8392824013615331
4UUZBMXW,0.1801005161441856
QMRXRYDB,0.05845019277311029
M3A5BVAC,0.9856178311653225
II63YKTB,0.07058791018310125
4OYB27TY,0.22669926196624945
IEN9X6H8,0.10125675233415343
U9VVATUM,0.26355066128439064
SFOYCMRR,0.5879892682922354
O7WYJHA5,0.3056735831505513
STEKRYHT,0.02103567753545686
QSX9J6OF,0.3040806691395296
EVT46GYN,0.03836112437987026
IQHUPR8Z,0.0626069661317151
98WUTF8M,0.01937506131607286
5JUSHPUM,0.05633676904057686
9FMK8FZU,0.05197412458366796
WPWW4JUN,0.5817305880088919
8QUXAAHS,0.11397455897005779
EU8RGIP7,0.06531182212482722
BFT7ZJQO,0.049684657900449826
4EQAO8W3,0.8658603903995715
F3RWQSVQ,0.1975107947201163
FUA3S84W,0.05407793458556458
G9WITTNH,0.05603580330941407
TE4CM6N8,0.9988871243356138
L93TY7Q6,0.023350054888407853
MK46HOFS,0.2583613020436486
NSUSAJ7C,0.03238885524336631
ZQXJP6PH,0.12536413090546955
YX6PNVKN,0.052726749293876427
7V7IJDSU,0.24137910524106918
BSDHE7F2,0.33118977634355035
DV5EXZEZ,0.7737379438608873
VDKS85PW,0.355990727160108
4W48SFHV,0.44904562461088493
ANGVCUXZ,0.054384147632906124
IOST7D8C,0.582309101671571
HAQAECZX,0.03265405254254003
GAB49KQU,0.8261182703078247
GEBCXWCU,0.07245531951683197
JPT2DAGQ,0.5052114353238429
RXYEGKFP,0.5443171710091967
4R6HCRNW,0.05533995212085318
MWRTSE9B,0.05932817838379163
JAC7FJCA,0.4785041798064096
5DCT43QX,0.022910106246339813
GFZMAKDD,0.054344385173722747
8WVWSZNF,0.054441552371683244
